Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
4BRO Ice Tea Lemon (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1154_sAenMWRsayRsRbHrQ-small.jpeg,6QfQz4XkMuWiCeP3A,6QfQz4XkMuWiCeP3A,8,4BRO Ice Tea Lemon (0.5l),8461,Krt (8 Fl),krt,Krt (8 Fl),,0.5l,0.5
4BRO Ice Tea Mango-Maracuja (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1155_heZ4ybAmBGAkKpjCE-small.jpg,ira5aLhrzbQ2uT7K4,ira5aLhrzbQ2uT7K4,9,4BRO Ice Tea Mango-Maracuja (0.5l),8464,Krt (8 Fl),krt,Krt (8 Fl),,0.5l,0.5
4BRO Ice Tea Peach (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1155_mJ7oHSPLsucAFGxsS-small.jpg,ooFFrCx9vNw5k6i6E,ooFFrCx9vNw5k6i6E,10,4BRO Ice Tea Peach (0.5l),8466,Krt (8 Fl),krt,Krt (8 Fl),,0.5l,0.5
"Acao Bio Granatapfel-Minze (12x0,25l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1428_5xPbF8KetzhvzHGeb-small.jpeg,gcj9cefyDwfTGH5fN,gcj9cefyDwfTGH5fN,58,"Acao Bio Granatapfel-Minze (12x0,25l)",8659,Tray,tray,Tray,,"0,25l",0.25
"Acao Bio Quitte-Zitrone (12x0,25l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1520_tXvYF47Lj4uXxTZvC-small.jpeg,qyRij4ZWxTw6SDk8P,qyRij4ZWxTw6SDk8P,59,"Acao Bio Quitte-Zitrone (12x0,25l)",8657,Tray,tray,Tray,,"0,25l",0.25
Acao Bio pink Grapefruit (12x025l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1521_7GLapFrZjaTqNJzXA-small.jpeg,ZtCzX85vu3AeWsMtf,ZtCzX85vu3AeWsMtf,60,Acao Bio pink Grapefruit (12x025l),8658,Tray,tray,Tray,,025l,025
Adelholzener ACE PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1336_fv7wByhpax8RyZ5g4-small.jpg,S3fGRh5SYrpyZ982F,S3fGRh5SYrpyZ982F,76,Adelholzener ACE PET (0.5l),8290,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Apfel Kräuter PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1337_MQDHta2zPu4Jy7gNE-small.jpg,ZC5Th3xmCCth9rran,ZC5Th3xmCCth9rran,77,Adelholzener Apfel Kräuter PET (0.5l),8473,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Apfelschorle PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1338_f86tj4ARJSoZQzLJ5-small.jpg,AnCdFj359NEkmQemv,AnCdFj359NEkmQemv,78,Adelholzener Apfelschorle PET (0.5l),8199,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener BIO Johannisschorle PET (0.5l),,Rwb4qqr4ZxS2LYugT,Rwb4qqr4ZxS2LYugT,79,Adelholzener BIO Johannisschorle PET (0.5l),8200,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
"Adelholzener BIO Kirsche PET (12x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0828_cvQumxqoBSbETT2od-small.jpeg,Ly5PEk3QYxqGxNC8u,Ly5PEk3QYxqGxNC8u,80,"Adelholzener BIO Kirsche PET       (12x0,5l)",8472,Ki,ki,Ki,,"0,5l",0.5
"Adelholzener Bleib in Form Zitrone Individual Glas 12x0,75l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0739_grzTKSCyh5pRzhh78-small.png,9f6KkAmQF64ZuAnfJ,9f6KkAmQF64ZuAnfJ,81,"Adelholzener Bleib in Form Zitrone Individual Glas 12x0,75l",8565,Kiste,kiste-,Kiste,,"0,75l",0.75
Adelholzener Cola-Mix PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1345_Krt7dTCDAh7TWfw8f-small.jpg,RXkQP9ub7EjzGqWrK,RXkQP9ub7EjzGqWrK,86,Adelholzener Cola-Mix PET (0.5l),8369,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Eistee Pfirsich PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1346_Aa8uLTjfdGX5KkSEv-small.jpg,DJZTcytpbn7ggHdJ6,DJZTcytpbn7ggHdJ6,87,Adelholzener Eistee Pfirsich PET (0.5l),8291,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Eistee Zitrone PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1346_5NdKyCL5MT9KNec5d-small.jpg,E7woHEGunb9g4PbSz,E7woHEGunb9g4PbSz,88,Adelholzener Eistee Zitrone PET (0.5l),8371,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
"Adelholzener Gasto Johannisbeerschorle (20x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0821_DM48viLcy36biw7QG-small.jpeg,NLc5pkoJfHXAdhLQf,NLc5pkoJfHXAdhLQf,89,"Adelholzener Gasto Johannisbeerschorle (20x0,5l)",8734,Ki (20 fl),ki,Ki (20 fl),Vorbesteller | Vorbesteller,"0,5l",0.5
Adelholzener Gastro Apfelschorle (0.25l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1348_PG5tPmAnpTCqGNyda-small.jpg,RcnsqQrHpDMAn3jbR,RcnsqQrHpDMAn3jbR,90,Adelholzener Gastro Apfelschorle (0.25l),8310,Ki (20 Fl),ki,Ki (20 Fl),,0.25l,0.25
"Adelholzener Gastro Apfelschorle (20x0,5l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0821_2fESMWnk5tzFzv497-small.jpeg,TomvCoATYidmNggj6,TomvCoATYidmNggj6,91,"Adelholzener Gastro Apfelschorle (20x0,5l",8732,Ki (20 Fl),ki,Ki (20 Fl),Vorbesteller | Vorbesteller,"0,5l",0.5
"Adelholzener Gastro Rhababer BIO (20x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-0959_hE2jY6W9dvhCHbpHK-small.jpeg,oBmsXce3EJphWZAAg,oBmsXce3EJphWZAAg,98,"Adelholzener Gastro Rhababer BIO (20x0,5l)",8665,Kiste,kiste,Kiste,,"0,5l",0.5
Adelholzener Kirsche wenig Kalorien (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1400_JmSj6pSf8xi6vEess-small.jpg,JheCjJa5yyraggsvw,JheCjJa5yyraggsvw,100,Adelholzener Kirsche wenig Kalorien (0.5l),8515,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Limette PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1401_HuZ36pyf94h7LFPSc-small.jpg,FjETmqjkHhMFbQYQ7,FjETmqjkHhMFbQYQ7,101,Adelholzener Limette PET (0.5l),8201,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Mandarine PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1402_TTTj5sdbEH83N3z4Y-small.jpg,8dsYmhWs992ZJpuqX,8dsYmhWs992ZJpuqX,102,Adelholzener Mandarine PET (0.5l),8257,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Mango PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1403_MyGafp4rJ3uPxQk3E-small.jpg,7bgZ8Zs96o69ufbTb,7bgZ8Zs96o69ufbTb,103,Adelholzener Mango PET (0.5l),8256,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Orange PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1413_cP5AEpxDsy6kSNFgm-small.jpg,GBQvX2z6K8eR23H89,GBQvX2z6K8eR23H89,109,Adelholzener Orange PET (0.5l),8370,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Orange-Mango (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1415_jYft8FiR5FCqHKZXJ-small.jpg,mmyjPhviqrif5Ynxk,mmyjPhviqrif5Ynxk,110,Adelholzener Orange-Mango (0.5l),8452,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
"Adelholzener Pink Grapefruit Sport PET (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0819_TSkcL5ZpMEGucsqxM-small.jpeg,z2nbBTSrY8gQuoco8,z2nbBTSrY8gQuoco8,111,"Adelholzener Pink Grapefruit Sport PET (0,5l)",8715,Ki,ki,Ki,,"0,5l",0.5
Adelholzener Waldbeere Pfirsich PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0524_7GquJZAtFvLFqcyNs-small.jpg,oTpSLYER4Y7nt9rr7,oTpSLYER4Y7nt9rr7,117,Adelholzener Waldbeere Pfirsich PET (0.5l),8292,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener Zitronen Limo (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0814_ZXXeuXi6xLLDd9LYj-small.jpeg,pE73wr9QuP7oXzwat,pE73wr9QuP7oXzwat,118,Adelholzener Zitronen Limo  (0.5l),8440,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener heimische Apfel- (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0613_6n4jgnYdAq2pYggY4-small.jpg,NCNtgRqWvtHDPmceL,NCNtgRqWvtHDPmceL,119,Adelholzener heimische Apfel- (0.5l),8454,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Adelholzener heimische Johannis- (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0616_hxiksdwfcbenf33e3-small.jpg,aR9M2rTE539bN4r3Y,aR9M2rTE539bN4r3Y,120,Adelholzener heimische Johannis- (0.5l),8453,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
"Adelholzener heimische Rhabarberschorle Individual Glas (12x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0813_qTGmyJnxbBFRSiDSp-small.jpeg,RBuwkGsRPW6pzYxtG,RBuwkGsRPW6pzYxtG,121,"Adelholzener heimische Rhabarberschorle Individual Glas           (12x0,5l)",8551,Ki (12 FL),ki,Ki (12 FL),,"0,5l",0.5
Adelholzener iso Kirsch PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0622_6EgSDwH9Y3YM352kc-small.jpg,v9fWjny7cQNhfztrg,v9fWjny7cQNhfztrg,122,Adelholzener iso Kirsch PET (0.5l),8293,Ki (12 Fl),ki,Ki (12 Fl),Aktion | Aktion,0.5l,0.5
Adelholzener iso Lemon PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0621_rYNkhurs3ggmAk6HL-small.jpg,HNRHypwJ9df2iwxTz,HNRHypwJ9df2iwxTz,123,Adelholzener iso Lemon PET (0.5l),8294,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Afri Cola 10mg (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0855_xgX6z9sGRBPEmDbPK-small.jpg,NcNTQHyDWjN9gKQBK,NcNTQHyDWjN9gKQBK,124,Afri Cola 10mg (0.2l),8067,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Afri Cola 10mg (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0856_GJpMZDAqgf37yaSQD-small.jpg,TBriYs88EYpoRJALi,TBriYs88EYpoRJALi,125,Afri Cola 10mg (0.33l),8068,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Afri Cola 10mg (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0855_PudorHm5JmqKh4X5e-small.jpg,ptvibfopQMM7CRpHK,ptvibfopQMM7CRpHK,126,Afri Cola 10mg (1l),8069,Ki (12 Fl),ki,Ki (12 Fl),,1l,1
Afri Cola 10mg POM (20l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221216-0548_C8oqTM2NTxM3u7q9Y-small.jpeg,rL5m5QmG3AD4TrwQz,rL5m5QmG3AD4TrwQz,127,Afri Cola 10mg POM (20l),8281,Krt,krt,Krt,,20l,20
Afri Cola 10mg Premix (20l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1521_PugApBghAYXyChYdu-small.jpeg,pXA5vN4wAxrffjoj3,pXA5vN4wAxrffjoj3,128,Afri Cola 10mg Premix (20l),8070,Krt,krt,Krt,,20l,20
Afri Cola 25mg (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0856_9nWXf64wRQ9sHwfX2-small.jpg,2QxFXFK2i5g9zQkbR,2QxFXFK2i5g9zQkbR,129,Afri Cola 25mg (0.2l),8071,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Afri Cola 25mg (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0856_WE86jRvXsmp8ZXrLQ-small.jpg,BSLb9bwx4SRX4caEB,BSLb9bwx4SRX4caEB,130,Afri Cola 25mg (0.33l),8072,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Afri Cola Zuckerfrei (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0906_o7vzs6fMmxbfa8GEw-small.jpg,NopzPs9Zp3obyBLD4,NopzPs9Zp3obyBLD4,131,Afri Cola Zuckerfrei (0.2l),8073,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Afri Cola Zuckerfrei (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0904_PyB77wo5Wou3P2uiZ-small.jpg,GEeGM8KtTDqpDHLsa,GEeGM8KtTDqpDHLsa,132,Afri Cola Zuckerfrei (0.33l),8074,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Afri Cola Zuckerfrei (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220603-0905_NnDnuJZCDGuX63PYX-small.png,cnfC7QsGH3sHh7Rao,cnfC7QsGH3sHh7Rao,133,Afri Cola Zuckerfrei (1l),8075,Ki (12 Fl),ki,Ki (12 Fl),,1l,1
Afri Cola Zuckerfrei POM (20l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1522_Bxg7jbx4bDQE6NzeN-small.jpeg,8mAEDu6esaX5humAA,8mAEDu6esaX5humAA,134,Afri Cola Zuckerfrei POM (20l),8282,Krt,krt,Krt,,20l,20
Afri Cola Zuckerfrei Premix (20l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1522_6v6efcWsjXguezXpY-small.jpeg,4zLCbvCxxJugwKpyS,4zLCbvCxxJugwKpyS,135,Afri Cola Zuckerfrei Premix (20l),8076,Krt,krt,Krt,,20l,20
Almdudler Kräuter (6x1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-1001_JMdBmBvZdXBmKYqqb-small.jpeg,vgB5ghLGGkToFFyTv,vgB5ghLGGkToFFyTv,150,Almdudler Kräuter  (6x1l),8672,Pack,pack,Pack,Vorbesteller | Vorbesteller,1l,1
Almdudler Kräuter (0.35l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220609-0706_Fas3zLTxbktMzomrT-small.jpg,XXM27dMZZoCLkcsTN,XXM27dMZZoCLkcsTN,151,Almdudler Kräuter (0.35l),8123,Ki (24 Fl),ki,Ki (24 Fl),,0.35l,0.35
Almdudler Zuckerfrei (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221227-0617_6FdEFsBkFck3jiPKJ-small.jpg,ZdRLBAPYyobkzFvCk,ZdRLBAPYyobkzFvCk,152,Almdudler Zuckerfrei (0.33l),8238,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
"Apfelsaftschorle - Kreuzberg Quelle (20x0,5l)",,8xetJENsFYsaBcjj7,8xetJENsFYsaBcjj7,215,"Apfelsaftschorle - Kreuzberg Quelle (20x0,5l)",8280,Ki (20 Fl),ki,Ki (20 Fl),vorbesteller | vorbesteller,"0,5l",0.5
Aqua Monaco Apfel-Birne (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0846_S8BFzbrMwppi5D3Lw-small.jpg,83sPsfFyyDAzp64pn,83sPsfFyyDAzp64pn,233,Aqua Monaco Apfel-Birne (0.33l),8500,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Aqua Monaco Gurke-Minze (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230311-0931_6uz4pPoL5PRCewEt4-small.png,Sod2WRCRKTcKc7549,Sod2WRCRKTcKc7549,234,Aqua Monaco Gurke-Minze (0.33l),8489,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Aqua Monaco Matcha-Energy (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230311-0931_gWXpbCETBXdprGGMD-small.png,aGFxr9AKRhLQDgLp5,aGFxr9AKRhLQDgLp5,235,Aqua Monaco Matcha-Energy (0.33l),8488,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Aqua Monaco Orange-Maracuja (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230311-0931_jxqic9WvqSgKLxq5N-small.png,knb4ZKZi4zr3RMX3D,knb4ZKZi4zr3RMX3D,236,Aqua Monaco Orange-Maracuja (0.33l),8497,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Aqua Monaco Rhabarber-Ingwer (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230311-0932_rW3heZA8kpveQF8NB-small.png,LDw6M7rfyqqzniHNw,LDw6M7rfyqqzniHNw,239,Aqua Monaco Rhabarber-Ingwer (0.33l),8496,Ki (~24 Fl),ki,Ki (~24 Fl),,0.33l,0.33
Aqua Monaco Zitrone-Bergamotte (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230424-0622_ghH99ADiaey8BNaei-small.png,ZhH3XsK4W3hzTsEWF,ZhH3XsK4W3hzTsEWF,242,Aqua Monaco Zitrone-Bergamotte (0.33l),8487,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Arizona Iced Tea Blueberry PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0853_sTtgDN8zNB6JSW5Sj-small.jpg,pKYQ6rbkuoBJwyWtX,pKYQ6rbkuoBJwyWtX,257,Arizona Iced Tea Blueberry PET (0.5l),8163,Krt (6 Fl),krt,Krt (6 Fl),,0.5l,0.5
Arizona Iced Tea Green Tea (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0854_brDygSiXKG79s43QX-small.png,YsnByyD2g2sYspgkG,YsnByyD2g2sYspgkG,258,Arizona Iced Tea Green Tea (0.5l),8164,Krt (6 Fl),krt,Krt (6 Fl),,0.5l,0.5
Arizona Iced Tea Lemon PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0854_2i6f3kwnbyowdCMsZ-small.png,Ka3tvC3akarcEjt7Z,Ka3tvC3akarcEjt7Z,259,Arizona Iced Tea Lemon PET (0.5l),8165,Krt (6 Fl),krt,Krt (6 Fl),,0.5l,0.5
Arizona Iced Tea Peach PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0856_PtyBkmWezJa2CLGYr-small.jpg,NLjovRogEy3sHPC2j,NLjovRogEy3sHPC2j,260,Arizona Iced Tea Peach PET (0.5l),8162,Krt (6 Fl),krt,Krt (6 Fl),,0.5l,0.5
Arizona Iced Tea Pomegranate PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221029-0858_oZRDFQTELJ2McgH4D-small.jpg,CetrtR4wRTkQKDAQY,CetrtR4wRTkQKDAQY,261,Arizona Iced Tea Pomegranate PET (0.5l),8166,Krt (6 Fl),krt,Krt (6 Fl),,0.5l,0.5
Arizona Iced Tea Watermelon PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230526-0741_HtrCySdkQqSgh4YAH-small.jpg,bjWM7LvMGdBiudqmx,bjWM7LvMGdBiudqmx,262,Arizona Iced Tea Watermelon PET (0.5l),8168,Krt (6 Fl),krt,Krt (6 Fl),,0.5l,0.5
Bad Brambacher Apfelschorle (20l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1533_at5S8on5srpfvSJYg-small.jpeg,NxxTj48BmcC9kdbqC,NxxTj48BmcC9kdbqC,329,Bad Brambacher Apfelschorle (20l),8423,Krt,krt,Krt,,20l,20
Bad Brambacher Apfelschorle PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221219-1235_QGmT9eLPhuMoBXDpM-small.jpg,jLxSaBzz4zNkcmamE,jLxSaBzz4zNkcmamE,330,Bad Brambacher Apfelschorle PET (0.5l),8317,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Bad Brambacher Apfelschorle PET (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230118-2151_jsQTMvAzTtzHj94az-small.png,sQDCqKeXJ86Qcidc9,sQDCqKeXJ86Qcidc9,331,Bad Brambacher Apfelschorle PET (1l),8318,Ki (9 Fl),ki,Ki (9 Fl),,1l,1
Bad Brambacher Cola (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230526-0743_HMgZpu6TjAnBqGEJM-small.jpg,JC2YTuqPbWqYMhDTM,JC2YTuqPbWqYMhDTM,333,Bad Brambacher Cola (1l),8422,Ki (9 Fl),ki,Ki (9 Fl),,1l,1
Bad Brambacher Cola PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230614-0938_wYQTAQtiPD8iAGnhh-small.jpg,bWQxXRW3Sb6A6Waei,bWQxXRW3Sb6A6Waei,334,Bad Brambacher Cola PET (0.5l),8437,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Bad Brambacher Cola Premix (20l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1402_n5eqjJyxy2L6GTpQy-small.jpeg,iSQeW86h9bR3iAZsG,iSQeW86h9bR3iAZsG,335,Bad Brambacher Cola Premix (20l),8319,Krt,krt,Krt,,20l,20
Bad Brambacher Cola-Mix PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230614-0938_GMzSan4DFjZZhLP4A-small.png,RXspoFtCBFpcKwujz,RXspoFtCBFpcKwujz,336,Bad Brambacher Cola-Mix PET (0.5l),8315,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Bad Brambacher Cola-Mix PET (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230614-0939_KzkhartBARq8KXy5g-small.jpg,ysJvbByXcC8sSY4t9,ysJvbByXcC8sSY4t9,337,Bad Brambacher Cola-Mix PET (1l),8316,Ki (9 Fl),ki,Ki (9 Fl),,1l,1
"Bad Brambacher Garten-Limonade Grapefruit (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230522-0652_ah4djwNwr8tLcALjW-small.jpeg,YgC8NkcfCxrSziR6j,YgC8NkcfCxrSziR6j,338,"Bad Brambacher Garten-Limonade Grapefruit (0,7l)",8622,Kiste,kiste,Kiste,,"0,7l",0.7
"Bad Brambacher Gartenlimo Grapefruit PEt (20x0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0755_Xks9pHaA9RcoNLroG-small.jpeg,n7KYwmzix82RX5RSX,n7KYwmzix82RX5RSX,339,"Bad Brambacher Gartenlimo Grapefruit PEt (20x0,5l)",8745,Ki (20 Fl),ki,Ki (20 Fl),Vorbesteller | Vorbesteller,"0,5l",0.5
Bad Brambacher Gartenlimo Orange PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230614-0958_SxAhYTdoK25P7apRm-small.png,gAEJc7R8uziRfTZ93,gAEJc7R8uziRfTZ93,341,Bad Brambacher Gartenlimo Orange PET (0.5l),8424,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Bad Brambacher Gartenlimo Pink Grapefruit Glas (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230614-0946_2KfMbJPJLad75a3LN-small.jpg,QDsntxs5x9Nmrishe,QDsntxs5x9Nmrishe,342,Bad Brambacher Gartenlimo Pink Grapefruit Glas (0.5l),8419,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Bad Brambacher Gartenlimo Zitrone PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230614-0947_bncq2b6MWEycinNh4-small.jpg,tsrLmfHFXEWNLbjRd,tsrLmfHFXEWNLbjRd,343,Bad Brambacher Gartenlimo Zitrone PET (0.5l),8418,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Bad Brambacher Orange PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230614-0958_Nims75qZ7E7zRPZpH-small.png,kFBjkJAiqS9BETKkP,kFBjkJAiqS9BETKkP,357,Bad Brambacher Orange PET (0.5l),8313,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Bad Brambacher Orange PET (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231117-1535_Dwr3yY2e3esNq8YwR-small.jpeg,hueMxLzH3weQGsDSH,hueMxLzH3weQGsDSH,358,Bad Brambacher Orange PET (1l),8314,Ki (9 Fl),ki,Ki (9 Fl),,1l,1
